"create_date","update_date","coherence","geom","height","lat","lon","ordering","geom_4326","periodic_properties","old_scatterer_id","scatterer_id"
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.8","0101000020110F0000956ED9B2A2A93C41E8C40F0FAA2C5341","26.1","41.095731","16.874266",380667675,"0101000020E6100000360186E5CFDF3040501BD5E9408C4440","{""g"": {""a"": 5.8563, ""v"": 0.0, ""an"": 0.1516}, ""ly"": {""a"": 2.366, ""v"": 0.5044, ""an"": 0.0623}}",1190194329,711266436
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.65","0101000020110F0000DF7E44D1A6A93C41FBFECADFA92C5341","20.1","41.095726","16.874303",866273566,"0101000020E610000071CB4752D2DF30403EB0E3BF408C4440","{""g"": {""a"": 4.5519, ""v"": 0.5, ""an"": 0.1171}, ""ly"": {""a"": 0.9998, ""v"": -0.2237, ""an"": 0.0263}}",1190194337,711266429
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.7","0101000020110F000097B098127DA93C41D37492A5AB2C5341","30.1","41.095774","16.873928",834452730,"0101000020E6100000060FD3BEB9DF30404FE78A52428C4440","{""g"": {""a"": 10.6376, ""v"": -1.0, ""an"": 0.2779}, ""ly"": {""a"": 3.6469, ""v"": 0.9834, ""an"": 0.0960}}",1190194344,711266424
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.88","0101000020110F0000238B0ADB7FA93C41D4FC3589AB2C5341","25.1","41.095771","16.873953",106431497,"0101000020E6100000B83D4162BBDF3040DE736039428C4440","{""g"": {""a"": 6.6739, ""v"": -0.5, ""an"": 0.1732}, ""ly"": {""a"": 3.0744, ""v"": 0.1204, ""an"": 0.0810}}",1190194355,711266414
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.59","0101000020110F000042D751D471A93C41D07D7820AC2C5341","22.2","41.095787","16.873827",1492482430,"0101000020E61000009E5C5320B3DF3040E43098BF428C4440","{""g"": {""a"": 10.0299, ""v"": -0.5, ""an"": 0.2618}, ""ly"": {""a"": 4.014, ""v"": 6.8134, ""an"": 0.1057}}",1190194377,711266392
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.65","0101000020110F0000DF2F777B6AA93C4138BF196CAC2C5341","24.1","41.095795","16.873761",1700780957,"0101000020E61000002F8507CDAEDF3040670FB402438C4440","{""g"": {""a"": 10.5516, ""v"": 0.0, ""an"": 0.2756}, ""ly"": {""a"": 9.8, ""v"": 8.1391, ""an"": 0.2581}}",1190194385,711266384
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.82","0101000020110F0000403C49575AA93C4194944416AD2C5341","25.8","41.095813","16.873616",2023542615,"0101000020E61000002843554CA5DF30400DC4B299438C4440","{""g"": {""a"": 2.3465, ""v"": 0.0, ""an"": 0.0589}, ""ly"": {""a"": 0.5116, ""v"": -0.0707, ""an"": 0.0135}}",1190194390,711266379
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.81","0101000020110F0000B36B535658A93C41C70DA132AD2C5341","20.9","41.095816","16.873598",1568381462,"0101000020E6100000DCD9571EA4DF30407E37DDB2438C4440","{""g"": {""a"": 5.3819, ""v"": 0.5, ""an"": 0.1391}, ""ly"": {""a"": 3.0284, ""v"": 1.9914, ""an"": 0.0798}}",1190194396,711266373
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.96","0101000020110F00009D1543EB78A83C416756E293B62C5341","24.5","41.09607","16.871591",2129149458,"0101000020E6100000E97C789620DF3040381092054C8C4440","{""g"": {""a"": 4.2547, ""v"": 0.0, ""an"": 0.1093}, ""ly"": {""a"": 1.2273, ""v"": 0.742, ""an"": 0.0323}}",1190194500,711266275
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.91","0101000020110F00002ADCBC247AA83C41D200FA80B62C5341","20.5","41.096068","16.871602",791135265,"0101000020E6100000D120054F21DF30409818CBF44B8C4440","{""g"": {""a"": 4.8333, ""v"": 0.0, ""an"": 0.1246}, ""ly"": {""a"": 0.7298, ""v"": 0.5468, ""an"": 0.0192}}",1190194507,711266268
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.82","0101000020110F0000AF897A026EA83C41C7585405B72C5341","22.6","41.096082","16.871493",784090130,"0101000020E610000064B14D2A1ADF3040FDDD3B6A4C8C4440","{""g"": {""a"": 6.0629, ""v"": -0.5, ""an"": 0.1571}, ""ly"": {""a"": 6.0629, ""v"": 3.2868, ""an"": 0.1597}}",1190194515,711266261
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.83","0101000020110F000028AB632540A83C41581DEDF0B82C5341","29.1","41.096134","16.871081",488171409,"0101000020E6100000BF2A172AFFDE30404F04711E4E8C4440","{""g"": {""a"": 2.9849, ""v"": 0.0, ""an"": 0.0757}, ""ly"": {""a"": 2.9849, ""v"": -0.7942, ""an"": 0.0786}}",1190194521,711266255
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.68","0101000020110F0000A63F65A726A83C41380C1603BA2C5341","27.9","41.096163","16.870852",250228602,"0101000020E6100000FCA71B28F0DE3040E90AB6114F8C4440","{""g"": {""a"": 11.356, ""v"": 0.5, ""an"": 0.2969}, ""ly"": {""a"": 8.8911, ""v"": -5.8317, ""an"": 0.2341}}",1190194528,711266249
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.91","0101000020110F0000BCF1695FDEA63C4169425CC9C72C5341","41.2","41.096536","16.867903",1716089464,"0101000020E6100000AC1919E42EDE30407E71A94A5B8C4440","{""g"": {""a"": 2.1666, ""v"": -1.0, ""an"": 0.0541}, ""ly"": {""a"": 0.4645, ""v"": 1.6983, ""an"": 0.0122}}",1190194642,711266142
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.79","0101000020110F00000E1B91D9EFA63C4147C3BC15C72C5341","25.9","41.096517","16.86806",536186238,"0101000020E61000003CF71E2E39DE3040074147AB5A8C4440","{""g"": {""a"": 8.5783, ""v"": 0.5, ""an"": 0.2235}, ""ly"": {""a"": 0.9386, ""v"": -6.5304, ""an"": 0.0247}}",1190194647,711266137
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.94","0101000020110F00005CDB1BBCEDA63C415521A528C72C5341","24.2","41.096519","16.868041",375213390,"0101000020E61000004F965AEF37DE3040A8380EBC5A8C4440","{""g"": {""a"": 4.9142, ""v"": 0.0, ""an"": 0.1267}, ""ly"": {""a"": 2.8706, ""v"": -2.562, ""an"": 0.0756}}",1190194651,711266133
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.93","0101000020110F0000824A9BD8EDA63C415521A528C72C5341","21","41.096519","16.868042",957733217,"0101000020E6100000EF8D210038DE3040A8380EBC5A8C4440","{""g"": {""a"": 5.006, ""v"": 0.0, ""an"": 0.1291}, ""ly"": {""a"": 4.0596, ""v"": -3.8374, ""an"": 0.1069}}",1190194656,711266128
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.84","0101000020110F00006C7743F1E5A63C4118C9BA7DC72C5341","23.3","41.096528","16.867971",133098935,"0101000020E61000005DE0F25833DE3040FB928D075B8C4440","{""g"": {""a"": 8.566, ""v"": 0.5, ""an"": 0.2232}, ""ly"": {""a"": 5.0834, ""v"": -8.0573, ""an"": 0.1339}}",1190194662,711266122
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.8","0101000020110F000010DFA82CEBA63C4182AE0145C72C5341","16.6","41.096522","16.868018",653394681,"0101000020E6100000DE567A6D36DE304019AC38D55A8C4440","{""g"": {""a"": 6.2603, ""v"": 0.0, ""an"": 0.1623}, ""ly"": {""a"": 2.3249, ""v"": 1.2213, ""an"": 0.0612}}",1190194668,711266116
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.75","0101000020110F000078C45026B5A53C4171AFC444D42C5341","45.5","41.096874","16.865233",1355157440,"0101000020E6100000836BEEE87FDD304096EA025E668C4440","{""g"": {""a"": 3.7624, ""v"": -0.5, ""an"": 0.0963}, ""ly"": {""a"": 0.5844, ""v"": 0.1912, ""an"": 0.0154}}",1190194814,711265970
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.89","0101000020110F00003A9671B1AEA53C416710F286D42C5341","46.8","41.096881","16.865175",1395175349,"0101000020E61000001A51DA1B7CDD3040494DBB98668C4440","{""g"": {""a"": 3.2826, ""v"": -1.0, ""an"": 0.0836}, ""ly"": {""a"": 1.3713, ""v"": -2.3388, ""an"": 0.0361}}",1190194818,711265966
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.94","0101000020110F0000D6168776AAA53C41CD0C37B6D42C5341","46.6","41.096886","16.865137",1360544281,"0101000020E61000003F8F519E79DD30405AB8ACC2668C4440","{""g"": {""a"": 3.5968, ""v"": -0.5, ""an"": 0.0919}, ""ly"": {""a"": 2.6134, ""v"": -2.5524, ""an"": 0.0688}}",1190194823,711265961
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.81","0101000020110F0000E6A832E4A1A53C415006C114D52C5341","49.4","41.096896","16.86506",1730370830,"0101000020E6100000E813799274DD30407E8E8F16678C4440","{""g"": {""a"": 6.2895, ""v"": 0.0, ""an"": 0.1630}, ""ly"": {""a"": 1.9094, ""v"": -4.062, ""an"": 0.0503}}",1190194830,711265954
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.71","0101000020110F0000126D5609B4A53C413F14AD57D42C5341","33.7","41.096876","16.865223",205424918,"0101000020E61000003CBF28417FDD304037E2C96E668C4440","{""g"": {""a"": 11.3574, ""v"": 0.5, ""an"": 0.2969}, ""ly"": {""a"": 3.4022, ""v"": -2.1229, ""an"": 0.0896}}",1190194836,711265948
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.59","0101000020110F00008108F5794DA43C41E2456C5FE32C5341","20.9","41.097283","16.862002",1052921517,"0101000020E61000002B16BF29ACDC304077BAF3C4738C4440","{""g"": {""a"": 6.3225, ""v"": -0.5, ""an"": 0.1639}, ""ly"": {""a"": 1.6583, ""v"": -2.7558, ""an"": 0.0437}}",1190195009,711265778
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.78","0101000020110F00006E6DE02A1FA43C41418E7B54E52C5341","49.8","41.097336","16.861586",479330964,"0101000020E610000003B16CE690DC30409A5C8C81758C4440","{""g"": {""a"": 6.0212, ""v"": -0.5, ""an"": 0.1560}, ""ly"": {""a"": 3.4783, ""v"": -1.0661, ""an"": 0.0916}}",1190195014,711265773
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.97","0101000020110F000073B8086C30A43C4133496797E42C5341","31.6","41.097316","16.861741",907165484,"0101000020E6100000519FE40E9BDC304053B0C6D9748C4440","{""g"": {""a"": 3.4794, ""v"": -0.5, ""an"": 0.0888}, ""ly"": {""a"": 3.4511, ""v"": 2.6888, ""an"": 0.0909}}",1190195019,711265768
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.63","0101000020110F00004D53051731A43C4133496797E42C5341","28","41.097316","16.861747",579204544,"0101000020E6100000166D8E739BDC304053B0C6D9748C4440","{""g"": {""a"": 16.86, ""v"": -1.0, ""an"": 0.4423}, ""ly"": {""a"": 16.7007, ""v"": 14.7361, ""an"": 0.4398}}",1190195023,711265764
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.69","0101000020110F00005DEF2C4C29A43C41F6FD08E3E42C5341","30.2","41.097324","16.861677",904241698,"0101000020E610000024B726DD96DC3040D68EE21C758C4440","{""g"": {""a"": 4.511, ""v"": 0.0, ""an"": 0.1161}, ""ly"": {""a"": 1.4972, ""v"": 4.8287, ""an"": 0.0394}}",1190195027,711265760
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.94","0101000020110F000092B5820FE6A33C41C888FDBAE72C5341","26.5","41.097401","16.861073",135032811,"0101000020E6100000F777B6476FDC304081CCCEA2778C4440","{""g"": {""a"": 2.0386, ""v"": 0.0, ""an"": 0.0508}, ""ly"": {""a"": 0.419, ""v"": -0.198, ""an"": 0.0110}}",1190195084,711265704
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.9","0101000020110F000036D896BCAFA33C415BCBAEFBE92C5341","60.9","41.097462","16.860585",770019793,"0101000020E61000009C6D6E4C4FDC3040274D83A2798C4440","{""g"": {""a"": 2.7376, ""v"": 0.0, ""an"": 0.0692}, ""ly"": {""a"": 2.5651, ""v"": 2.1023, ""an"": 0.0676}}",1190195088,711265700
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.8","0101000020110F0000C1BC844CB3A33C41B0EBDDD5E92C5341","55.3","41.097458","16.860617",1346523230,"0101000020E6100000B3614D6551DC3040E65DF580798C4440","{""g"": {""a"": 4.1704, ""v"": 0.0, ""an"": 0.1071}, ""ly"": {""a"": 4.1704, ""v"": 4.1185, ""an"": 0.1098}}",1190195092,711265696
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.91","0101000020110F00002F042CEFDDA33C416C7B1310E82C5341","22.7","41.09741","16.861",1388226282,"0101000020E610000023DBF97E6ADC3040D5264EEE778C4440","{""g"": {""a"": 4.0961, ""v"": 0.0, ""an"": 0.1051}, ""ly"": {""a"": 0.3189, ""v"": 1.6995, ""an"": 0.0084}}",1190195096,711265692
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.69","0101000020110F00007E08A8CF60A33C41D09B8A4EED2C5341","55.8","41.097552","16.859876",36165716,"0101000020E6100000849D62D520DC304067D47C957C8C4440","{""g"": {""a"": 4.7849, ""v"": 0.0, ""an"": 0.1233}, ""ly"": {""a"": 2.4767, ""v"": 4.9287, ""an"": 0.0652}}",1190195154,711265634
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.7","0101000020110F000033D9A9A279A33C418669D445EC2C5341","35.5","41.097524","16.860099",1075075411,"0101000020E61000008352B4722FDC30409D499BAA7B8C4440","{""g"": {""a"": 9.2286, ""v"": -0.5, ""an"": 0.2407}, ""ly"": {""a"": 6.4279, ""v"": -3.2406, ""an"": 0.1693}}",1190195157,711265631
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.7","0101000020110F0000F4D2BA4B76A33C41AD4BA56BEC2C5341","34.6","41.097528","16.860069",62414607,"0101000020E6100000AD4D637B2DDC3040DE3829CC7B8C4440","{""g"": {""a"": 10.4873, ""v"": -0.5, ""an"": 0.2739}, ""ly"": {""a"": 1.4547, ""v"": 7.8444, ""an"": 0.0383}}",1190195161,711265627
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.76","0101000020110F00008C2F85079AA33C41E37C7CF1EA2C5341","6.8","41.097488","16.86039",596412257,"0101000020E610000031CEDF8442DC304050E09D7C7A8C4440","{""g"": {""a"": 7.846, ""v"": 0.0, ""an"": 0.2042}, ""ly"": {""a"": 1.678, ""v"": 1.8158, ""an"": 0.0442}}",1190195164,711265624
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.9","0101000020110F0000436B551071A33C41369F5EA4EC2C5341","32","41.097534","16.860022",891275958,"0101000020E61000002CD7DB662ADC3040C11F7EFE7B8C4440","{""g"": {""a"": 5.419, ""v"": 0.0, ""an"": 0.1400}, ""ly"": {""a"": 0.395, ""v"": 1.1869, ""an"": 0.0104}}",1190195168,711265620
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.9","0101000020110F000054F384B667A33C41D5D5E802ED2C5341","35.3","41.097544","16.859938",1823470075,"0101000020E6100000709692E524DC3040E4F560527C8C4440","{""g"": {""a"": 3.4188, ""v"": 0.0, ""an"": 0.0872}, ""ly"": {""a"": 0.606, ""v"": 1.1074, ""an"": 0.0160}}",1190195173,711265615
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.64","0101000020110F00002F3BDDF48CA83C414F8EB37F5E2D5341","11.8","41.100617","16.871771",728392690,"0101000020E6100000E9995E622CDF3040F8359204E18C4440","{""g"": {""a"": 6.0101, ""v"": -0.5, ""an"": 0.1557}, ""ly"": {""a"": 0.7001, ""v"": -0.8729, ""an"": 0.0184}}",1190205145,711255807
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.92","0101000020110F00005C29898173A63C41D6F86210752D5341","21.9","41.101228","16.866943",961775771,"0101000020E6100000027FF8F9EFDD304041B8020AF58C4440","{""g"": {""a"": 3.1943, ""v"": 0.5, ""an"": 0.0813}, ""ly"": {""a"": 0.5194, ""v"": -0.0697, ""an"": 0.0137}}",1190205395,711255559
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.85","0101000020110F0000D60C0BAFA9A53C4115C179857D2D5341","16.9","41.101457","16.86513",1287516077,"0101000020E6100000DAC9E02879DD3040A379008BFC8C4440","{""g"": {""a"": 5.8022, ""v"": 1.0, ""an"": 0.1502}, ""ly"": {""a"": 5.3797, ""v"": 4.9369, ""an"": 0.1417}}",1190205489,711255465
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.71","0101000020110F0000D7F81220A8A53C415B7C62987D2D5341","14.8","41.101459","16.865116",879506202,"0101000020E6100000103FFF3D78DD30404371C79BFC8C4440","{""g"": {""a"": 7.5228, ""v"": 0.0, ""an"": 0.1956}, ""ly"": {""a"": 3.0477, ""v"": -5.4006, ""an"": 0.0803}}",1190205495,711255459
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.8","0101000020110F000091CFEBA596A53C4114CF79557E2D5341","20.6","41.101479","16.864959",489288175,"0101000020E61000008061F9F36DDD30408A1D8D43FD8C4440","{""g"": {""a"": 10.8549, ""v"": 0.5, ""an"": 0.2836}, ""ly"": {""a"": 8.1017, ""v"": -2.1951, ""an"": 0.2134}}",1190205501,711255453
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.9","0101000020110F00006B56F0C195A53C41E62CEE5E7E2D5341","18.1","41.10148","16.864951",1422819700,"0101000020E61000007BA4C16D6DDD30405B99F04BFD8C4440","{""g"": {""a"": 7.1678, ""v"": 0.0, ""an"": 0.1862}, ""ly"": {""a"": 4.1048, ""v"": -0.369, ""an"": 0.1081}}",1190205507,711255447
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.65","0101000020110F00003797849778A53C41C14AEE967F2D5341","35.1","41.101513","16.864689",57366230,"0101000020E6100000003620425CDD3040368FC360FE8C4440","{""g"": {""a"": 5.421, ""v"": 1.5, ""an"": 0.1401}, ""ly"": {""a"": 2.8848, ""v"": 3.2185, ""an"": 0.0760}}",1190205513,711255441
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.61","0101000020110F00001200155D75A53C4172C3BFBC7F2D5341","21.6","41.101517","16.86466",897445792,"0101000020E6100000CC28965B5ADD3040787E5182FE8C4440","{""g"": {""a"": 5.3366, ""v"": -0.5, ""an"": 0.1379}, ""ly"": {""a"": 0.347, ""v"": -1.2169, ""an"": 0.0091}}",1190205520,711255434
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.58","0101000020110F0000F50985525FA53C411DF91CA9802D5341","30.6","41.101542","16.864462",1813764545,"0101000020E61000007FA2B2614DDD3040D1950854FF8C4440","{""g"": {""a"": 7.8902, ""v"": 0.0, ""an"": 0.2053}, ""ly"": {""a"": 0.3016, ""v"": -2.6383, ""an"": 0.0079}}",1190205526,711255428
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.71","0101000020110F00009FCA9956C8A33C413A5023B9912D5341","13.6","41.102004","16.860806",1058190254,"0101000020E6100000593332C85DDC3040D50792770E8D4440","{""g"": {""a"": 17.1461, ""v"": 2.5, ""an"": 0.4498}, ""ly"": {""a"": 0.1425, ""v"": -1.6461, ""an"": 0.0038}}",1190205798,711255158
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.72","0101000020110F000015C83770C2A33C41F20352FB912D5341","14.5","41.102011","16.860753",516960267,"0101000020E610000013EF004F5ADC3040876A4AB20E8D4440","{""g"": {""a"": 19.6116, ""v"": 2.5, ""an"": 0.5150}, ""ly"": {""a"": 4.3153, ""v"": -5.7744, ""an"": 0.1136}}",1190205803,711255153
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.75","0101000020110F00006374CAC3BEA33C41698F2321922D5341","13.9","41.102015","16.86072",1737050056,"0101000020E61000005C035B2558DC3040C959D8D30E8D4440","{""g"": {""a"": 17.2573, ""v"": 2.5, ""an"": 0.4528}, ""ly"": {""a"": 2.4705, ""v"": -3.5303, ""an"": 0.0651}}",1190205809,711255147
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.77","0101000020110F0000A8438968B2A33C41C2F880A5922D5341","19.3","41.102029","16.860609",985931382,"0101000020E6100000ADA415DF50DC30402E1F49490F8D4440","{""g"": {""a"": 9.0027, ""v"": -1.5, ""an"": 0.2347}, ""ly"": {""a"": 1.7422, ""v"": 1.069, ""an"": 0.0459}}",1190205815,711255141
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.77","0101000020110F00007F437D969BA33C41740A539B932D5341","28.8","41.102055","16.860404",361674937,"0101000020E6100000FB58C16F43DC304057B26323108D4440","{""g"": {""a"": 11.3803, ""v"": -1.0, ""an"": 0.2975}, ""ly"": {""a"": 1.8802, ""v"": -1.5539, ""an"": 0.0495}}",1190205823,711255133
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.65","0101000020110F0000F19A77B39CA33C4136A7DE91932D5341","24.9","41.102054","16.860414",905728763,"0101000020E61000004205871744DC30408736001B108D4440","{""g"": {""a"": 4.8302, ""v"": 0.0, ""an"": 0.1245}, ""ly"": {""a"": 0.7119, ""v"": 4.6606, ""an"": 0.0187}}",1190205826,711255130
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.92","0101000020110F000056066A5F9FA33C417B7D8175932D5341","19.9","41.102051","16.860438",938085909,"0101000020E6100000533C2EAA45DC304016C3D501108D4440","{""g"": {""a"": 6.4005, ""v"": 0.0, ""an"": 0.1660}, ""ly"": {""a"": 3.0643, ""v"": -3.8698, ""an"": 0.0807}}",1190205832,711255124
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.59","0101000020110F0000CB5972BD88A23C4143D02D219F2D5341","46.1","41.102367","16.857935",1901009296,"0101000020E61000000118CFA0A1DB30404698A25C1A8D4440","{""g"": {""a"": 6.5578, ""v"": 0.5, ""an"": 0.1701}, ""ly"": {""a"": 1.5782, ""v"": 6.4562, ""an"": 0.0416}}",1190205999,711254958
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.71","0101000020110F00007E7B738488A23C4143D02D219F2D5341","43.1","41.102367","16.857933",1090949323,"0101000020E6100000BF28417FA1DB30404698A25C1A8D4440","{""g"": {""a"": 5.8985, ""v"": 0.5, ""an"": 0.1527}, ""ly"": {""a"": 3.6579, ""v"": -3.8208, ""an"": 0.0963}}",1190206004,711254953
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.58","0101000020110F0000B80D2BC496A23C41206EE7899E2D5341","30.1","41.102351","16.858061",1103999642,"0101000020E61000001AF9BCE2A9DB304040DB6AD6198D4440","{""g"": {""a"": 7.0961, ""v"": -1.0, ""an"": 0.1843}, ""ly"": {""a"": 0.1976, ""v"": -1.9631, ""an"": 0.0052}}",1190206009,711254948
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.93","0101000020110F0000555CD4A38EA23C412F6B73E89E2D5341","32.7","41.102361","16.857988",2063671008,"0101000020E6100000465C001AA5DB304064B14D2A1A8D4440","{""g"": {""a"": 5.2769, ""v"": 0.0, ""an"": 0.1363}, ""ly"": {""a"": 5.2769, ""v"": 1.7517, ""an"": 0.1390}}",1190206014,711254943
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.89","0101000020110F0000A1444FA48FA23C41E49E8AD59E2D5341","28.8","41.102359","16.857997",949489192,"0101000020E6100000ED10FFB0A5DB3040C3B986191A8D4440","{""g"": {""a"": 6.8586, ""v"": -0.5, ""an"": 0.1781}, ""ly"": {""a"": 6.8586, ""v"": 1.5543, ""an"": 0.1806}}",1190206020,711254937
"2020-05-14 19:39:32.649874","2020-11-11 16:52:55.562073","0.6","0101000020110F00006C11B83494A23C4158A044A69E2D5341","22.5","41.102354","16.858038",1116905079,"0101000020E6100000AAB9DC60A8DB3040B14E95EF198D4440","{""g"": {""a"": 9.3966, ""v"": 1.0, ""an"": 0.2451}, ""ly"": {""a"": 0.6567, ""v"": 6.5093, ""an"": 0.0173}}",1190206025,711254932
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.85","0101000020110F000073B542941CA03C413AF6E563102D5341","21.8","41.098502","16.852364",1248839125,"0101000020E6100000AA49F08634DA3040994BAAB69B8C4440","{""g"": {""a"": 7.5674, ""v"": -1.5, ""an"": 0.1968}, ""ly"": {""a"": 5.1865, ""v"": -0.5409, ""an"": 0.1366}}",1190196274,711264519
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.92","0101000020110F0000B1E3210923A03C41382AB821102D5341","14.1","41.098495","16.852422",902644094,"0101000020E61000001364045438DA3040E6E8F17B9B8C4440","{""g"": {""a"": 4.0008, ""v"": 0.5, ""an"": 0.1026}, ""ly"": {""a"": 2.0687, ""v"": -0.9082, ""an"": 0.0545}}",1190196278,711264515
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.89","0101000020110F000025132C0821A03C4199ADA034102D5341","12.4","41.098497","16.852404",133468788,"0101000020E6100000C6FA062637DA304087E0B88C9B8C4440","{""g"": {""a"": 6.2849, ""v"": 0.0, ""an"": 0.1629}, ""ly"": {""a"": 3.5344, ""v"": -0.6276, ""an"": 0.0931}}",1190196281,711264512
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.79","0101000020110F0000AAC0E9E514A03C415046FCB8102D5341","17.6","41.098511","16.852295",41901436,"0101000020E6100000598B4F0130DA3040ECA529029C8C4440","{""g"": {""a"": 6.6924, ""v"": 0.5, ""an"": 0.1737}, ""ly"": {""a"": 2.377, ""v"": 1.6004, ""an"": 0.0626}}",1190196285,711264508
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.89","0101000020110F0000164F14B525A03C413A655B05102D5341","2.9","41.098492","16.852446",2136119415,"0101000020E6100000249BABE639DA30407575C7629B8C4440","{""g"": {""a"": 4.0355, ""v"": 0.5, ""an"": 0.1035}, ""ly"": {""a"": 1.4717, ""v"": -2.2367, ""an"": 0.0388}}",1190196289,711264504
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.92","0101000020110F000011F0F3E412A03C41FCC9E4CB102D5341","12.7","41.098513","16.852277",583226109,"0101000020E61000000C2252D32EDA30408C9DF0129C8C4440","{""g"": {""a"": 4.3211, ""v"": 0.0, ""an"": 0.1110}, ""ly"": {""a"": 2.1561, ""v"": 0.9241, ""an"": 0.0568}}",1190196293,711264500
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.75","0101000020110F0000AD668DE20DA03C4145559E04112D5341","13.1","41.098519","16.852232",2115239021,"0101000020E6100000CC9A58E02BDA30406F8445459C8C4440","{""g"": {""a"": 6.6045, ""v"": 1.0, ""an"": 0.1714}, ""ly"": {""a"": 2.9646, ""v"": 0.3071, ""an"": 0.0781}}",1190196299,711264494
